cod_mun;UF;Município;pop2019;pib2017milreais;export_fob_2019;import_fob_2019;pip_per_capita17;hierarquia_urbana07;hierarquia;voos_dom;voos_int;indice_proximidade;indice_intermediacao
2804409;SE;Neópolis ;18719;271250;200000;2609598;1431;Centro de Zona B;2;0;0;0,30621469;0,00000070
2804458;SE;Nossa Senhora Aparecida ;8796;135428;2083132;0;1527;Centro Local;1;0;0;0,30699519;0,00000026
2804508;SE;Nossa Senhora da Glória ;36924;554327;0;0;1514;Centro de Zona A;3;0;0;0,36503233;0,00023347
2804607;SE;Nossa Senhora das Dores ;26629;287954;0;0;1082;Centro de Zona B;2;0;0;0,36351442;0,00015989
2804706;SE;Nossa Senhora de Lourdes ;6483;64538;0;0;988;Centro Local;1;0;0;0,30692565;0,00000128
2804805;SE;Nossa Senhora do Socorro ;183628;2597290;798395;33224692;1428;sem classificação;0;0;0;0,29596462;0,00000170
2804904;SE;Pacatuba ;14428;179731;0;59514;1246;Centro Local;1;0;0;0,30673458;0,00000104
2805000;SE;Pedra Mole ;3261;36483;0;0;1121;Centro Local;1;0;0;0,30645709;0,00000000
2805109;SE;Pedrinhas ;9602;84117;0;0;877;Centro Local;1;0;0;0,30650908;0,00000011
2805208;SE;Pinhão ;6576;70587;0;0;1077;Centro Local;1;0;0;0,30649174;0,00000003
2805307;SE;Pirambu ;9280;116776;0;85070;1264;Centro Local;1;0;0;0,30609364;0,00000000
2805406;SE;Poço Redondo ;34775;297783;0;0;862;Centro Local;1;0;0;0,36344129;0,00009255
2805505;SE;Poço Verde ;23728;283145;0;435686;1193;Centro Local;1;0;0;0,30685614;0,00000003
2805604;SE;Porto da Folha ;28596;267795;0;0;932;Centro Local;1;0;0;0,30734335;0,00000432
2805703;SE;Propriá ;29626;484995;0;67269;1626;Centro de Zona A;3;0;0;0,41879153;0,00371845
2805802;SE;Riachão do Dantas ;19805;252676;0;0;1262;Centro Local;1;0;0;0,31161962;0,00000398
2805901;SE;Riachuelo ;10213;171789;5152;117805;1685;Centro Local;1;0;0;0,30612821;0,00000018
2806008;SE;Ribeirópolis ;18652;332386;122820;1025103;1783;Centro Local;1;0;0;0,30704736;0,00000158
2806107;SE;Rosário do Catete ;10855;459455;10822;3939811;4294;Centro Local;1;0;0;0,30725624;0,00000567
2806206;SE;Salgado ;19998;175015;0;0;868;Centro Local;1;0;0;0,32156630;0,00003381
2806305;SE;Santa Luzia do Itanhy ;14035;153909;0;0;1097;Centro Local;1;0;0;0,30628391;0,00000001
2806404;SE;Santana do São Francisco ;7780;82233;0;0;1061;Centro Local;1;0;0;0,30657843;0,00000127
2806503;SE;Santa Rosa de Lima ;3913;41478;0;0;1053;Centro Local;1;0;0;0,30607635;0,00000000
2806602;SE;Santo Amaro das Brotas ;12102;125114;0;0;1030;Centro Local;1;0;0;0,30605907;0,00000000
2806701;SE;São Cristóvão ;90072;909858;0;727209;1020;sem classificação;0;0;0;0,30604178;0,00000000
2806800;SE;São Domingos ;11137;101378;439876;18544;911;Centro Local;1;0;0;0,36314908;0,00001169
2806909;SE;São Francisco ;3724;39324;0;0;987;Centro Local;1;0;0;0,30685614;0,00000091
2807006;SE;São Miguel do Aleixo ;3930;41004;0;0;1040;Centro Local;1;0;0;0,30647441;0,00000000
2807105;SE;Simão Dias ;40484;557970;1439596;3307559;1366;Centro Local;1;0;0;0,36868240;0,00007599
2807204;SE;Siriri ;8893;121381;0;0;1371;Centro Local;1;0;0;0,30638779;0,00000024
2807303;SE;Telha ;3227;33586;0;0;1043;Centro Local;1;0;0;0,30675194;0,00000070
2807402;SE;Tobias Barreto ;52191;545079;158972;2070735;1045;Centro Local;1;0;0;0,37268789;0,00016508
2807501;SE;Tomar do Geru ;13536;115785;0;0;877;Centro Local;1;0;0;0,30619739;0,00000000
2807600;SE;Umbaúba ;25294;324379;0;0;1292;Centro Local;1;0;0;0,36986488;0,00018722
2900108;BA;Abaíra ;8739;58448;0;0;635;Centro Local;1;0;0;0,36758223;0,00001999
2900207;BA;Abaré ;20086;137347;0;0;680;Centro Local;1;0;0;0,32527156;0,00000184
2900306;BA;Acajutiba ;15159;120622;0;0;767;Centro Local;1;0;0;0,31801913;0,00000107
2900355;BA;Adustina ;17040;120424;0;0;694;Centro Local;1;0;0;0,31921786;0,00000027
2900405;BA;Água Fria ;16970;136724;0;0;781;Centro Local;1;0;0;0,31770223;0,00000257
2900504;BA;Érico Cardoso ;10610;60639;0;0;541;Centro Local;1;0;0;0,36686070;0,00001999
2900603;BA;Aiquara ;4446;41212;0;0;872;Centro Local;1;0;0;0,31524458;0,00000002
2900702;BA;Alagoinhas ;151596;3509540;2471451;80106055;2250;Centro Subregional B;4;0;0;0,40853245;0,00197605
2900801;BA;Alcobaça ;22470;264121;9475652;66559;1130;Centro Local;1;0;0;0,38725350;0,00011293
2900900;BA;Almadina ;5464;51837;0;0;866;Centro Local;1;0;0;0,28745691;0,00000000
2901007;BA;Amargosa ;37241;338784;722569;105754;886;Centro de Zona B;2;0;0;0,31965086;0,00000445
2901106;BA;Amélia Rodrigues ;25102;288677;0;2915940;1093;sem classificação;0;0;0;0,32313838;0,00006081
2901155;BA;América Dourada ;16094;111233;0;0;662;Centro Local;1;0;0;0,38363533;0,00011960
2901205;BA;Anagé ;22005;166974;0;0;853;Centro Local;1;0;0;0,38035088;0,00027319
2901304;BA;Andaraí ;13143;97755;1715;0;712;Centro Local;1;0;0;0,36978918;0,00002772
2901353;BA;Andorinha ;14595;190513;0;2813910;1230;Centro Local;1;0;0;0,31831797;0,00000000
2901403;BA;Angical ;13977;135825;0;0;925;Centro Local;1;0;0;0,33872883;0,00000000
2901502;BA;Anguera ;11221;65908;0;0;574;Centro Local;1;0;0;0,36938595;0,00004108
2901601;BA;Antas ;19291;112621;0;0;576;Centro Local;1;0;0;0,37904749;0,00008119
2901700;BA;Antônio Cardoso ;11683;105364;0;0;863;Centro Local;1;0;0;0,31423933;0,00000000
2901809;BA;Antônio Gonçalves ;11798;68773;0;0;570;Centro Local;1;0;0;0,37345828;0,00005432
2901908;BA;Aporá ;17731;136362;0;0;744;Centro Local;1;0;0;0,36638951;0,00005028
2901957;BA;Apuarema ;7330;56125;0;0;726;Centro Local;1;0;0;0,29991147;0,00000001
2902005;BA;Aracatu ;13135;106004;0;0;759;Centro Local;1;0;0;0,38407030;0,00013401
2902054;BA;Araçás ;12177;138788;0;1060;1101;Centro Local;1;0;0;0,31398448;0,00000072
2902104;BA;Araci ;54379;381010;0;0;681;Centro Local;1;0;0;0,38587498;0,00015816
2902203;BA;Aramari ;11397;89728;0;0;767;Centro Local;1;0;0;0,31070855;0,00000007
2902252;BA;Arataca ;11019;76408;12960;0;655;Centro Local;1;0;0;0,28725885;0,00000000
2902302;BA;Aratuípe ;8825;64356;0;0;702;Centro Local;1;0;0;0,27743653;0,00000001
2902401;BA;Aurelino Leal ;11531;104284;0;0;821;Centro Local;1;0;0;0,00000000;0,00000000
2902500;BA;Baianópolis ;13877;144538;0;0;1009;Centro Local;1;0;0;0,30638779;0,00000003
2902609;BA;Baixa Grande ;20468;141295;120330;0;660;Centro Local;1;0;0;0,37072503;0,00010394
2902658;BA;Banzaê ;13229;90791;0;0;660;Centro Local;1;0;0;0,31212209;0,00000000
2902708;BA;Barra ;53578;369461;0;0;673;Centro de Zona B;2;0;0;0,37524232;0,00011392
2902807;BA;Barra da Estiva ;20598;234556;0;0;1062;Centro Local;1;0;0;0,36698490;0,00002812
2902906;BA;Barra do Choça ;31603;360734;0;0;1057;Centro Local;1;0;0;0,30087710;0,00000003
2903003;BA;Barra do Mendes ;13865;94210;0;0;647;Centro Local;1;0;0;0,36621622;0,00002585
2903102;BA;Barra do Rocha ;5714;45768;0;0;731;Centro Local;1;0;0;0,31908631;0,00001547
2903201;BA;Barreiras ;155439;3889952;406990936;29235064;2468;Capital Regional C;6;74;0;0,44154786;0,00880544
2903235;BA;Barro Alto ;14931;84589;0;0;556;Centro Local;1;0;0;0,31895486;0,00000000
2903276;BA;Barrocas ;15978;220784;95420168;1758377;1355;Centro Local;1;0;0;0,31760914;0,00000003
2903300;BA;Barro Preto ;5591;60278;0;0;964;Centro Local;1;0;0;0,28696987;0,00000000
2903409;BA;Belmonte ;23328;265473;7998;0;1106;Centro Local;1;0;0;0,29340118;0,00000127
2903508;BA;Belo Campo ;17211;128569;0;0;705;Centro Local;1;0;0;0,36517990;0,00000202
2903607;BA;Biritinga ;15979;115208;0;0;692;Centro Local;1;0;0;0,31950012;0,00000174
2903706;BA;Boa Nova ;12633;93079;0;0;662;Centro Local;1;0;0;0,32069108;0,00000003
2903805;BA;Boa Vista do Tupim ;18576;118270;0;0;606;Centro Local;1;0;0;0,31794451;0,00000000
2903904;BA;Bom Jesus da Lapa ;69148;994315;429903;73127;1408;Centro Subregional B;4;0;0;0,38908830;0,00060944
2903953;BA;Bom Jesus da Serra ;9880;54023;0;0;516;Centro Local;1;0;0;0,30678666;0,00000002
2904001;BA;Boninal ;14368;88576;0;0;600;Centro Local;1;0;0;0,36653818;0,00000655
2904050;BA;Bonito ;16764;152240;223240;0;889;Centro Local;1;20;0;0,37487896;0,00004116
2904100;BA;Boquira ;21508;150763;897532;0;671;Centro de Zona B;2;0;0;0,37799010;0,00001916
2904209;BA;Botuporã ;10211;92556;0;0;849;Centro Local;1;0;0;0,36805650;0,00000056
2904308;BA;Brejões ;14295;110898;0;0;733;Centro Local;1;0;0;0,31863610;0,00000017
2904407;BA;Brejolândia ;10557;80380;0;0;742;Centro Local;1;0;0;0,34871003;0,00000129
2904506;BA;Brotas de Macaúbas ;10231;76414;33292;0;696;Centro Local;1;0;0;0,36638951;0,00000052
2904605;BA;Brumado ;67195;1699701;53455628;1649414;2439;Centro Subregional B;4;0;0;0,38914417;0,00046968
2904704;BA;Buerarema ;18349;184977;0;0;961;Centro Local;1;0;0;0,29705141;0,00000601
2904753;BA;Buritirama ;21174;123114;0;0;565;Centro Local;1;0;0;0,37449043;0,00002271
2904803;BA;Caatiba ;6758;60558;0;0;772;Centro Local;1;0;0;0,30082700;0,00000000
2904852;BA;Cabaceiras do Paraguaçu ;18807;115543;0;0;598;Centro Local;1;0;0;0,31759053;0,00000002
2904902;BA;Cachoeira ;33470;494150;66233238;13626641;1406;Centro Local;1;0;0;0,31942480;0,00000498
2905008;BA;Caculé ;23170;242684;0;0;1019;Centro de Zona B;2;0;0;0,36728332;0,00002337
2905107;BA;Caém ;9213;70633;0;0;702;Centro Local;1;0;0;0,31843017;0,00000001
2905156;BA;Caetanos ;14542;81278;92372;0;505;Centro Local;1;0;0;0,30676930;0,00000000
2905206;BA;Caetité ;50975;867208;0;11257;1641;Centro de Zona A;3;0;0;0,39309545;0,00020034
2905305;BA;Cafarnaum ;18437;159414;0;15139;839;Centro Local;1;0;0;0,37830669;0,00005694
2905404;BA;Cairu ;18176;623657;0;0;3422;Centro Local;1;0;0;0,31074418;0,00000382
2905503;BA;Caldeirão Grande ;13327;94731;0;0;691;Centro Local;1;0;0;0,31844888;0,00000004
2905602;BA;Camacan ;31988;264660;0;12822;795;Centro de Zona A;3;0;0;0,38112650;0,00125516
2905701;BA;Camaçari ;299132;23103227;1509475208;2895857869;7782;sem classificação;0;0;0;0,37443869;0,00015234
2905800;BA;Camamu ;35316;310302;2216210;102250;847;Centro Local;1;0;0;0,36963786;0,00013317
2905909;BA;Campo Alegre de Lourdes ;28798;202749;0;0;675;Centro Local;1;0;0;0,36735801;0,00000080
2906006;BA;Campo Formoso ;71206;1108435;4971503;7501174;1509;Centro Local;1;0;0;0,37503460;0,00002877
2906105;BA;Canápolis ;9711;64349;0;0;634;Centro Local;1;0;0;0,28198325;0,00000000
2906204;BA;Canarana ;26176;183053;0;0;681;Centro Local;1;8;0;0,32958346;0,00000774
2906303;BA;Canavieiras ;31099;311792;360020;0;945;Centro Local;1;0;0;0,37047163;0,00008057
2906402;BA;Candeal ;8258;53452;0;0;605;Centro Local;1;0;0;0,31427577;0,00000003
2906501;BA;Candeias ;87076;3869589;237798972;557882823;4314;sem classificação;0;0;0;0,31539133;0,00000046
2906600;BA;Candiba ;14319;110928;0;0;750;Centro Local;1;0;0;0,32585823;0,00000138
2906709;BA;Cândido Sales ;25189;185498;0;0;695;Centro Local;1;0;0;0,38293062;0,00006552
2906808;BA;Cansanção ;34834;253466;0;0;700;Centro Local;1;0;0;0,36611727;0,00001852
2906824;BA;Canudos ;16668;129503;0;0;748;Centro Local;1;0;0;0,31781400;0,00000008
2906857;BA;Capela do Alto Alegre ;11637;88425;0;0;725;Centro Local;1;0;0;0,31420290;0,00000001
2906873;BA;Capim Grosso ;30662;395930;0;0;1261;Centro de Zona B;2;0;0;0,40989186;0,00177858
2906899;BA;Caraíbas ;8951;67440;0;0;690;Centro Local;1;0;0;0,30374356;0,00000005
2906907;BA;Caravelas ;22016;322126;0;0;1417;Centro Local;1;0;0;0,31443987;0,00000004
2907004;BA;Cardeal da Silva ;9295;77997;0;0;817;Centro Local;1;0;0;0,31049496;0,00000000
2907103;BA;Carinhanha ;29018;208835;0;0;693;Centro Local;1;0;0;0,36688553;0,00012580
2907202;BA;Casa Nova ;71969;667757;57847641;2000484;910;Centro Local;1;0;0;0,36691037;0,00005120
2907301;BA;Castro Alves ;26264;371840;986384;181778;1365;Centro Local;1;0;0;0,31919906;0,00000213
2907400;BA;Catolândia ;3577;75541;0;0;2059;Centro Local;1;0;0;0,30635315;0,00000002
2907509;BA;Catu ;54704;534564;236501;7167848;947;Centro Local;1;0;0;0,32335044;0,00004800
2907558;BA;Caturama ;9329;56891;0;0;583;Centro Local;1;0;0;0,36591953;0,00000899
2907608;BA;Central ;17266;179629;0;0;1000;Centro Local;1;0;0;0,36946149;0,00002098
2907707;BA;Chorrochó ;11177;72845;0;0;628;Centro Local;1;0;0;0,36691037;0,00003087
2907806;BA;Cícero Dantas ;32515;270246;0;0;779;Centro de Zona B;2;0;0;0,37230389;0,00005955
2907905;BA;Cipó ;17300;130293;0;0;735;Centro Local;1;0;0;0,38077842;0,00020665
2908002;BA;Coaraci ;16993;156267;2696352;0;822;Centro Local;1;0;0;0,36835667;0,00013091
2908101;BA;Cocos ;18777;289365;0;794006;1484;Centro Local;1;0;0;0,33853841;0,00001275
2908200;BA;Conceição da Feira ;22581;243239;0;144311;1056;Centro Local;1;0;0;0,31876728;0,00000047
2908309;BA;Conceição do Almeida ;17247;153985;144188;0;845;Centro Local;1;0;0;0,31777674;0,00000005
2908408;BA;Conceição do Coité ;66612;752104;48556619;15720;1101;Centro de Zona A;3;0;0;0,37374155;0,00011346
2908507;BA;Conceição do Jacuípe ;33153;2301419;7253993;162959524;6794;Centro Local;1;0;0;0,31796316;0,00000052
2908606;BA;Conde ;25837;304292;2838249;68621;1154;Centro Local;1;0;0;0,31955663;0,00001010
2908705;BA;Condeúba ;17247;137805;0;0;758;Centro Local;1;0;0;0,36520450;0,00004010
2908804;BA;Contendas do Sincorá ;4066;38274;0;0;890;Centro Local;1;0;0;0,32116615;0,00000174
2908903;BA;Coração de Maria ;22605;177872;12820;1516724;744;Centro Local;1;0;0;0,31760914;0,00000079
2909000;BA;Cordeiros ;8614;55142;0;0;619;Centro Local;1;0;0;0,36996587;0,00000504
2909109;BA;Coribe ;14194;117271;0;0;785;Centro Local;1;0;0;0,34617104;0,00000330
2909208;BA;Coronel João Sá ;15895;131229;0;0;780;Centro Local;1;0;0;0,30690827;0,00000017
2909307;BA;Correntina ;32137;1264890;172547331;1347386;3792;Centro Local;1;0;0;0,38560046;0,00007552
2909406;BA;Cotegipe ;13782;126995;0;0;881;Centro Local;1;0;0;0,33938635;0,00000000
2909505;BA;Cravolândia ;5349;36764;0;0;659;Centro Local;1;0;0;0,29908399;0,00000000
2909604;BA;Crisópolis ;21103;148523;0;0;680;Centro Local;1;0;0;0,31816848;0,00000241
2909703;BA;Cristópolis ;13910;109515;0;0;760;Centro Local;1;0;0;0,37166564;0,00034181
2909802;BA;Cruz das Almas ;63239;934530;1356820;317623;1439;Centro Subregional B;4;0;0;0,37545026;0,00047381
2909901;BA;Curaçá ;34700;271351;73124;68489;764;Centro Local;1;0;0;0,31803779;0,00000000
2910008;BA;Dário Meira ;10710;82011;0;0;700;Centro Local;1;0;0;0,32069108;0,00000001
2910057;BA;Dias d'Ávila ;81089;3056589;770261050;911874584;3790;sem classificação;0;0;0;0,31805645;0,00000226
2910107;BA;Dom Basílio ;12199;101786;0;0;808;Centro Local;1;0;0;0,33241337;0,00000538
2910206;BA;Dom Macedo Costa ;4058;31281;0;0;743;Centro Local;1;0;0;0,31019287;0,00000002
2910305;BA;Elísio Medrado ;8122;54776;0;0;647;Centro Local;1;0;0;0,36522911;0,00001989
2910404;BA;Encruzilhada ;17006;180901;0;0;934;Centro Local;1;0;0;0,31447636;0,00000000
2910503;BA;Entre Rios ;41780;486050;0;0;1125;Centro Local;1;0;0;0,37062363;0,00010876
2910602;BA;Esplanada ;37237;560653;183340;78335;1481;Centro Local;1;0;0;0,42172425;0,00152134
2910701;BA;Euclides da Cunha ;60585;531936;0;0;859;Centro de Zona B;2;0;0;0,37477527;0,00007745
2910727;BA;Eunápolis ;113380;2628454;365957838;7764624;2280;Centro Subregional B;4;0;0;0,40933464;0,00204053
2910750;BA;Fátima ;17890;179894;0;0;975;Centro Local;1;0;0;0,36770692;0,00002862
2910776;BA;Feira da Mata ;5665;45732;0;21484;772;Centro Local;1;0;0;0,33263778;0,00000011
2910800;BA;Feira de Santana ;614872;13657295;88369362;146420348;2177;Capital Regional B;7;5;0;0,45796367;0,02150471
2910859;BA;Filadélfia ;16377;120198;0;0;700;Centro Local;1;0;0;0,32091894;0,00000333
2910909;BA;Firmino Alves ;5617;42997;0;0;739;Centro Local;1;0;0;0,36673659;0,00000814
2911006;BA;Floresta Azul ;10629;76366;0;0;679;Centro Local;1;0;0;0,37016801;0,00006458
2911105;BA;Formosa do Rio Preto ;25591;1744435;181916537;931369;6732;Centro Local;1;0;0;0,38725350;0,00010672
2911204;BA;Gandu ;32403;321793;214592;40004;968;Centro de Zona B;2;0;0;0,38844693;0,00113866
2911253;BA;Gavião ;4463;38277;0;0;810;Centro Local;1;0;0;0,31925546;0,00000174
2911303;BA;Gentio do Ouro ;11233;144150;0;8288;1239;Centro Local;1;0;0;0,28535327;0,00000000
2911402;BA;Glória ;15221;190021;0;0;1200;Centro Local;1;0;0;0,27933825;0,00000000
2911501;BA;Gongogi ;7128;58782;0;0;749;Centro Local;1;0;0;0,29024312;0,00000000
2911600;BA;Governador Mangabeira ;20722;193239;11087522;77292;899;Centro Local;1;0;0;0,32091894;0,00001547
2911659;BA;Guajeru ;6937;51518;0;0;638;Centro Local;1;0;0;0,30124500;0,00000000
2911709;BA;Guanambi ;84481;1263761;0;803409;1456;Centro Subregional A;5;0;0;0,38612239;0,00156848
2911808;BA;Guaratinga ;20843;210852;0;0;952;Centro Local;1;0;0;0,29149188;0,00000011
2911857;BA;Heliópolis ;13031;91407;0;0;666;Centro Local;1;0;0;0,32055832;0,00000317
2911907;BA;Iaçu ;24305;200542;0;0;775;Centro Local;1;0;0;0,36991537;0,00008447
2912004;BA;Ibiassucê ;9224;82076;0;0;806;Centro Local;1;0;0;0,36658776;0,00000768
2912103;BA;Ibicaraí ;21689;184750;0;0;785;Centro de Zona B;2;0;0;0,36999113;0,00005997
2912202;BA;Ibicoara ;19571;255703;39442;0;1292;Centro Local;1;0;0;0,32101398;0,00000013
2912301;BA;Ibicuí ;16198;147150;0;0;876;Centro Local;1;0;0;0,36658776;0,00000472
2912400;BA;Ibipeba ;18211;123452;0;0;661;Centro Local;1;0;0;0,31841147;0,00000000
2912509;BA;Ibipitanga ;14902;100702;0;48133;653;Centro Local;1;0;0;0,36688553;0,00000124
2912608;BA;Ibiquera ;4044;27055;0;0;642;Centro Local;1;0;0;0,28840526;0,00000000
2912707;BA;Ibirapitanga ;23375;168241;0;0;693;Centro Local;1;0;0;0,31469547;0,00000129
2912806;BA;Ibirapuã ;8637;248669;3750000;0;2809;Centro Local;1;0;0;0,28868176;0,00000000
2912905;BA;Ibirataia ;15312;154040;428823;0;894;Centro Local;1;0;0;0,32145187;0,00001721
2913002;BA;Ibitiara ;16339;97141;0;0;576;Centro Local;1;0;0;0,37113120;0,00000282
2913101;BA;Ibititá ;17113;117198;0;0;653;Centro Local;1;0;0;0,31841147;0,00000000
2913200;BA;Ibotirama ;26927;342507;0;0;1229;Centro de Zona B;2;0;0;0,40819401;0,00107531
2913309;BA;Ichu ;6206;40775;0;0;633;Centro Local;1;0;0;0,31759053;0,00000055
2913408;BA;Igaporã ;15640;180943;0;280024;1111;Centro Local;1;0;0;0,37862382;0,00002360
2913457;BA;Igrapiúna ;13226;156304;0;0;1102;Centro Local;1;0;0;0,32082396;0,00000185
2913507;BA;Iguaí ;26916;184161;0;0;659;Centro Local;1;0;0;0,36658776;0,00000472
2913606;BA;Ilhéus ;162327;3842397;163514890;296591142;2179;Capital Regional B;7;206;0;0,38415196;0,00082949
2913705;BA;Inhambupe ;39926;453581;0;0;1121;Centro Local;1;0;0;0,37830669;0,00015116
2913804;BA;Ipecaetá ;14487;77666;0;0;501;Centro Local;1;0;0;0,31423933;0,00000000
2913903;BA;Ipiaú ;45873;428906;0;27315;899;Centro de Zona A;3;0;0;0,37828029;0,00046482
2914000;BA;Ipirá ;59595;647844;1614206;1195932;1034;Centro Local;1;0;0;0,38048438;0,00019346
2914109;BA;Ipupiara ;9865;77696;183861;9785;765;Centro Local;1;0;0;0,37571052;0,00001458
2914208;BA;Irajuba ;7260;58861;0;0;783;Centro Local;1;0;0;0,26883587;0,00000000
2914307;BA;Iramaia ;8537;76871;0;0;776;Centro Local;1;0;0;0,31976401;0,00000087
2914406;BA;Iraquara ;25216;375799;1598949;0;1472;Centro Local;1;0;0;0,36880784;0,00006593
2914505;BA;Irará ;29034;242527;0;0;812;Centro Local;1;0;0;0,31783264;0,00000360
2914604;BA;Irecê ;72967;1080881;0;129162;1451;Centro Subregional A;5;0;0;0,39917514;0,00171740
2914653;BA;Itabela ;30584;337178;1365713;0;1073;Centro Local;1;0;0;0,37870319;0,00027089
2914703;BA;Itaberaba ;64489;867835;2470370;162282;1299;Centro Subregional B;4;0;0;0,40526395;0,00164315
2914802;BA;Itabuna ;213223;3984074;36867973;35975797;1802;sem classificação;0;0;0;0,40243540;0,00424179
2914901;BA;Itacaré ;28296;264895;0;0;933;Centro Local;1;0;0;0,32027418;0,00000363
2915007;BA;Itaeté ;16056;90532;0;0;546;Centro Local;1;0;0;0,36554934;0,00000416
2915106;BA;Itagi ;12351;98362;0;0;745;Centro Local;1;0;0;0,31884229;0,00000000
2915205;BA;Itagibá ;14579;130339;294588;1017517;837;Centro Local;1;0;0;0,32069108;0,00000001
2915304;BA;Itagimirim ;6869;107967;0;0;1481;Centro Local;1;0;0;0,34650301;0,00015866
2915353;BA;Itaguaçu da Bahia ;14429;97192;106308;0;660;Centro Local;1;0;0;0,31856119;0,00000007
2915403;BA;Itaju do Colônia ;6682;66200;0;0;917;Centro Local;1;0;0;0,28730453;0,00000029
2915502;BA;Itajuípe ;20491;247291;183376;2908946;1143;Centro Local;1;0;0;0,31407545;0,00000989
2915601;BA;Itamaraju ;64486;873033;643379;0;1296;Centro de Zona A;3;0;0;0,37675518;0,00054145
2915700;BA;Itamari ;8035;65003;0;0;767;Centro Local;1;0;0;0,30114457;0,00000000
2915809;BA;Itambé ;23049;222495;60351;203908;894;Centro Local;1;0;0;0,37902098;0,00011071
2915908;BA;Itanagra ;6441;53908;0;0;801;Centro Local;1;0;0;0,31053054;0,00000012
2916005;BA;Itanhém ;19405;222441;0;0;1085;Centro Local;1;0;0;0,37467164;0,00000364
2916104;BA;Itaparica ;22228;224654;0;0;982;sem classificação;0;0;0;0,32323473;0,00035231
2916203;BA;Itapé ;8761;84318;0;0;858;Centro Local;1;0;0;0,28698507;0,00000000
2916302;BA;Itapebi ;10259;377394;0;0;3485;Centro Local;1;0;0;0,29467732;0,00000013
2916401;BA;Itapetinga ;76147;1082015;17077801;2677615;1396;Centro de Zona A;3;0;0;0,38069818;0,00025898
2916500;BA;Itapicuru ;35576;316174;0;0;873;Centro Local;1;0;0;0,36800652;0,00004609
2916609;BA;Itapitanga ;10313;73645;0;0;682;Centro Local;1;0;0;0,29024312;0,00000000
2916708;BA;Itaquara ;8319;62510;0;0;728;Centro Local;1;0;0;0,31742313;0,00000275
2916807;BA;Itarantim ;19747;251751;3803631;0;1239;Centro Local;1;0;0;0,34434562;0,00003071
2916856;BA;Itatim ;14487;313001;424630;2082862;2093;Centro Local;1;0;0;0,32164263;0,00000620
2916906;BA;Itiruçu ;12576;89223;0;0;673;Centro Local;1;0;0;0,32112810;0,00000275
2917003;BA;Itiúba ;36089;259981;0;0;692;Centro Local;1;0;0;0,36646383;0,00003744
2917102;BA;Itororó ;20382;222294;249819;1302405;1047;Centro Local;1;0;0;0,36910924;0,00005627
2917201;BA;Ituaçu ;18962;161417;0;0;825;Centro Local;1;0;0;0,36681105;0,00002766
2917300;BA;Ituberá ;28602;292059;870439;1703;992;Centro Local;1;0;0;0,36966308;0,00026964
2917334;BA;Iuiu ;10994;89068;0;0;781;Centro Local;1;0;0;0,27857730;0,00000000
