cod_mun;Município;dom;int;classes_voos_dom_2019;classes_voos_int_2019
1715705;palmeirante;0;0;1 - sem passageiros;1 - sem passageiros
1715754;palmeirópolis;0;0;1 - sem passageiros;1 - sem passageiros
1716109;paraíso do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1716208;paranã;0;0;1 - sem passageiros;1 - sem passageiros
1716307;pau d'arco;0;0;1 - sem passageiros;1 - sem passageiros
1716505;pedro afonso;0;0;1 - sem passageiros;1 - sem passageiros
1716604;peixe;0;0;1 - sem passageiros;1 - sem passageiros
1716653;pequizeiro;0;0;1 - sem passageiros;1 - sem passageiros
1716703;colméia;0;0;1 - sem passageiros;1 - sem passageiros
1717008;pindorama do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1717206;piraquê;0;0;1 - sem passageiros;1 - sem passageiros
1717503;pium;0;0;1 - sem passageiros;1 - sem passageiros
1717800;ponte alta do bom jesus;0;0;1 - sem passageiros;1 - sem passageiros
1717909;ponte alta do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1718006;porto alegre do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1718204;porto nacional;0;0;1 - sem passageiros;1 - sem passageiros
1718303;praia norte;0;0;1 - sem passageiros;1 - sem passageiros
1718402;presidente kennedy;0;0;1 - sem passageiros;1 - sem passageiros
1718451;pugmil;0;0;1 - sem passageiros;1 - sem passageiros
1718501;recursolândia;0;0;1 - sem passageiros;1 - sem passageiros
1718550;riachinho;0;0;1 - sem passageiros;1 - sem passageiros
1718659;rio da conceição;0;0;1 - sem passageiros;1 - sem passageiros
1718709;rio dos bois;0;0;1 - sem passageiros;1 - sem passageiros
1718758;rio sono;0;0;1 - sem passageiros;1 - sem passageiros
1718808;sampaio;0;0;1 - sem passageiros;1 - sem passageiros
1718840;sandolândia;0;0;1 - sem passageiros;1 - sem passageiros
1718865;santa fé do araguaia;0;0;1 - sem passageiros;1 - sem passageiros
1718881;santa maria do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1718899;santa rita do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1718907;santa rosa do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1719004;santa tereza do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1720002;santa terezinha do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1720101;são bento do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1720150;são félix do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1720200;são miguel do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1720259;são salvador do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1720309;são sebastião do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1720499;são valério;0;0;1 - sem passageiros;1 - sem passageiros
1720655;silvanópolis;0;0;1 - sem passageiros;1 - sem passageiros
1720804;sítio novo do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1720853;sucupira;0;0;1 - sem passageiros;1 - sem passageiros
1720903;taguatinga;0;0;1 - sem passageiros;1 - sem passageiros
1720937;taipas do tocantins;0;0;1 - sem passageiros;1 - sem passageiros
1720978;talismã;0;0;1 - sem passageiros;1 - sem passageiros
1721000;palmas;287264;3;5 - de 100.001 até 1.000.000;2 - até 1.000
1721109;tocantínia;0;0;1 - sem passageiros;1 - sem passageiros
1721208;tocantinópolis;0;0;1 - sem passageiros;1 - sem passageiros
1721257;tupirama;0;0;1 - sem passageiros;1 - sem passageiros
1721307;tupiratins;0;0;1 - sem passageiros;1 - sem passageiros
1722081;wanderlândia;0;0;1 - sem passageiros;1 - sem passageiros
1722107;xambioá;0;0;1 - sem passageiros;1 - sem passageiros
2100055;açailândia;0;0;1 - sem passageiros;1 - sem passageiros
2100105;afonso cunha;0;0;1 - sem passageiros;1 - sem passageiros
2100154;água doce do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2100204;alcântara;0;0;1 - sem passageiros;1 - sem passageiros
2100303;aldeias altas;0;0;1 - sem passageiros;1 - sem passageiros
2100402;altamira do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2100436;alto alegre do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2100477;alto alegre do pindaré;0;0;1 - sem passageiros;1 - sem passageiros
2100501;alto parnaíba;0;0;1 - sem passageiros;1 - sem passageiros
2100550;amapá do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2100600;amarante do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2100709;anajatuba;0;0;1 - sem passageiros;1 - sem passageiros
2100808;anapurus;0;0;1 - sem passageiros;1 - sem passageiros
2100832;apicum-açu;0;0;1 - sem passageiros;1 - sem passageiros
2100873;araguanã;0;0;1 - sem passageiros;1 - sem passageiros
2100907;araioses;0;0;1 - sem passageiros;1 - sem passageiros
2100956;arame;0;0;1 - sem passageiros;1 - sem passageiros
2101004;arari;0;0;1 - sem passageiros;1 - sem passageiros
2101103;axixá;0;0;1 - sem passageiros;1 - sem passageiros
2101202;bacabal;0;0;1 - sem passageiros;1 - sem passageiros
2101251;bacabeira;0;0;1 - sem passageiros;1 - sem passageiros
2101301;bacuri;0;0;1 - sem passageiros;1 - sem passageiros
2101350;bacurituba;0;0;1 - sem passageiros;1 - sem passageiros
2101400;balsas;0;0;1 - sem passageiros;1 - sem passageiros
2101509;barão de grajaú;0;0;1 - sem passageiros;1 - sem passageiros
2101608;barra do corda;0;0;1 - sem passageiros;1 - sem passageiros
2101707;barreirinhas;0;0;1 - sem passageiros;1 - sem passageiros
2101731;belágua;0;0;1 - sem passageiros;1 - sem passageiros
2101772;bela vista do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2101806;benedito leite;0;0;1 - sem passageiros;1 - sem passageiros
2101905;bequimão;0;0;1 - sem passageiros;1 - sem passageiros
2101939;bernardo do mearim;0;0;1 - sem passageiros;1 - sem passageiros
2101970;boa vista do gurupi;0;0;1 - sem passageiros;1 - sem passageiros
2102002;bom jardim;0;0;1 - sem passageiros;1 - sem passageiros
2102036;bom jesus das selvas;0;0;1 - sem passageiros;1 - sem passageiros
2102077;bom lugar;0;0;1 - sem passageiros;1 - sem passageiros
2102101;brejo;0;0;1 - sem passageiros;1 - sem passageiros
2102150;brejo de areia;0;0;1 - sem passageiros;1 - sem passageiros
2102200;buriti;0;0;1 - sem passageiros;1 - sem passageiros
2102309;buriti bravo;0;0;1 - sem passageiros;1 - sem passageiros
2102325;buriticupu;0;0;1 - sem passageiros;1 - sem passageiros
2102358;buritirana;0;0;1 - sem passageiros;1 - sem passageiros
2102374;cachoeira grande;0;0;1 - sem passageiros;1 - sem passageiros
2102408;cajapió;0;0;1 - sem passageiros;1 - sem passageiros
2102507;cajari;0;0;1 - sem passageiros;1 - sem passageiros
2102556;campestre do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2102606;cândido mendes;0;0;1 - sem passageiros;1 - sem passageiros
2102705;cantanhede;0;0;1 - sem passageiros;1 - sem passageiros
2102754;capinzal do norte;0;0;1 - sem passageiros;1 - sem passageiros
2102804;carolina;0;482;1 - sem passageiros;2 - até 1.000
2102903;carutapera;0;0;1 - sem passageiros;1 - sem passageiros
2103000;caxias;0;0;1 - sem passageiros;1 - sem passageiros
2103109;cedral;0;0;1 - sem passageiros;1 - sem passageiros
2103125;central do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2103158;centro do guilherme;0;0;1 - sem passageiros;1 - sem passageiros
2103174;centro novo do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2103208;chapadinha;0;0;1 - sem passageiros;1 - sem passageiros
2103257;cidelândia;0;0;1 - sem passageiros;1 - sem passageiros
2103307;codó;0;0;1 - sem passageiros;1 - sem passageiros
2103406;coelho neto;0;0;1 - sem passageiros;1 - sem passageiros
2103505;colinas;0;0;1 - sem passageiros;1 - sem passageiros
2103554;conceição do lago-açu;0;0;1 - sem passageiros;1 - sem passageiros
2103604;coroatá;0;0;1 - sem passageiros;1 - sem passageiros
2103703;cururupu;0;0;1 - sem passageiros;1 - sem passageiros
2103752;davinópolis;0;0;1 - sem passageiros;1 - sem passageiros
2103802;dom pedro;0;0;1 - sem passageiros;1 - sem passageiros
2103901;duque bacelar;0;0;1 - sem passageiros;1 - sem passageiros
2104008;esperantinópolis;0;0;1 - sem passageiros;1 - sem passageiros
2104057;estreito;0;0;1 - sem passageiros;1 - sem passageiros
2104073;feira nova do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2104081;fernando falcão;0;0;1 - sem passageiros;1 - sem passageiros
2104099;formosa da serra negra;0;0;1 - sem passageiros;1 - sem passageiros
2104107;fortaleza dos nogueiras;0;0;1 - sem passageiros;1 - sem passageiros
2104206;fortuna;0;0;1 - sem passageiros;1 - sem passageiros
2104305;godofredo viana;0;0;1 - sem passageiros;1 - sem passageiros
2104404;gonçalves dias;0;0;1 - sem passageiros;1 - sem passageiros
2104503;governador archer;0;0;1 - sem passageiros;1 - sem passageiros
2104552;governador edison lobão;0;0;1 - sem passageiros;1 - sem passageiros
2104602;governador eugênio barros;0;0;1 - sem passageiros;1 - sem passageiros
2104628;governador luiz rocha;0;0;1 - sem passageiros;1 - sem passageiros
2104651;governador newton bello;0;0;1 - sem passageiros;1 - sem passageiros
2104677;governador nunes freire;0;0;1 - sem passageiros;1 - sem passageiros
2104701;graça aranha;0;0;1 - sem passageiros;1 - sem passageiros
2104800;grajaú;0;0;1 - sem passageiros;1 - sem passageiros
2104909;guimarães;0;0;1 - sem passageiros;1 - sem passageiros
2105005;humberto de campos;0;0;1 - sem passageiros;1 - sem passageiros
2105104;icatu;0;0;1 - sem passageiros;1 - sem passageiros
2105153;igarapé do meio;0;0;1 - sem passageiros;1 - sem passageiros
2105203;igarapé grande;0;0;1 - sem passageiros;1 - sem passageiros
2105302;imperatriz;165706;0;5 - de 100.001 até 1.000.000;1 - sem passageiros
2105351;itaipava do grajaú;0;0;1 - sem passageiros;1 - sem passageiros
2105401;itapecuru mirim;0;0;1 - sem passageiros;1 - sem passageiros
2105427;itinga do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2105450;jatobá;0;0;1 - sem passageiros;1 - sem passageiros
2105476;jenipapo dos vieiras;0;0;1 - sem passageiros;1 - sem passageiros
2105500;joão lisboa;0;0;1 - sem passageiros;1 - sem passageiros
2105609;joselândia;0;0;1 - sem passageiros;1 - sem passageiros
2105658;junco do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2105708;lago da pedra;0;0;1 - sem passageiros;1 - sem passageiros
2105807;lago do junco;0;0;1 - sem passageiros;1 - sem passageiros
2105906;lago verde;0;0;1 - sem passageiros;1 - sem passageiros
2105922;lagoa do mato;0;0;1 - sem passageiros;1 - sem passageiros
2105948;lago dos rodrigues;0;0;1 - sem passageiros;1 - sem passageiros
2105963;lagoa grande do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2105989;lajeado novo;0;0;1 - sem passageiros;1 - sem passageiros
2106003;lima campos;0;0;1 - sem passageiros;1 - sem passageiros
2106102;loreto;0;0;1 - sem passageiros;1 - sem passageiros
2106201;luís domingues;0;0;1 - sem passageiros;1 - sem passageiros
2106300;magalhães de almeida;0;0;1 - sem passageiros;1 - sem passageiros
2106326;maracaçumé;0;0;1 - sem passageiros;1 - sem passageiros
2106359;marajá do sena;0;0;1 - sem passageiros;1 - sem passageiros
2106375;maranhãozinho;0;0;1 - sem passageiros;1 - sem passageiros
2106409;mata roma;0;0;1 - sem passageiros;1 - sem passageiros
2106508;matinha;0;0;1 - sem passageiros;1 - sem passageiros
2106607;matões;0;0;1 - sem passageiros;1 - sem passageiros
2106631;matões do norte;0;0;1 - sem passageiros;1 - sem passageiros
2106672;milagres do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2106706;mirador;0;0;1 - sem passageiros;1 - sem passageiros
2106755;miranda do norte;0;0;1 - sem passageiros;1 - sem passageiros
2106805;mirinzal;0;0;1 - sem passageiros;1 - sem passageiros
2106904;monção;0;0;1 - sem passageiros;1 - sem passageiros
2107001;montes altos;0;0;1 - sem passageiros;1 - sem passageiros
2107100;morros;0;0;1 - sem passageiros;1 - sem passageiros
2107209;nina rodrigues;0;0;1 - sem passageiros;1 - sem passageiros
2107258;nova colinas;0;0;1 - sem passageiros;1 - sem passageiros
2107308;nova iorque;0;0;1 - sem passageiros;1 - sem passageiros
2107357;nova olinda do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2107407;olho d'água das cunhãs;0;0;1 - sem passageiros;1 - sem passageiros
2107456;olinda nova do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2107506;paço do lumiar;0;0;1 - sem passageiros;1 - sem passageiros
2107605;palmeirândia;0;0;1 - sem passageiros;1 - sem passageiros
2107704;paraibano;0;0;1 - sem passageiros;1 - sem passageiros
2107803;parnarama;0;0;1 - sem passageiros;1 - sem passageiros
2107902;passagem franca;0;0;1 - sem passageiros;1 - sem passageiros
2108009;pastos bons;0;0;1 - sem passageiros;1 - sem passageiros
2108058;paulino neves;0;0;1 - sem passageiros;1 - sem passageiros
2108108;paulo ramos;0;0;1 - sem passageiros;1 - sem passageiros
2108207;pedreiras;0;0;1 - sem passageiros;1 - sem passageiros
2108256;pedro do rosário;0;0;1 - sem passageiros;1 - sem passageiros
2108306;penalva;0;0;1 - sem passageiros;1 - sem passageiros
2108405;peri mirim;0;0;1 - sem passageiros;1 - sem passageiros
2108454;peritoró;0;0;1 - sem passageiros;1 - sem passageiros
2108504;pindaré-mirim;0;0;1 - sem passageiros;1 - sem passageiros
2108603;pinheiro;0;0;1 - sem passageiros;1 - sem passageiros
2108702;pio xii;0;0;1 - sem passageiros;1 - sem passageiros
2108801;pirapemas;0;0;1 - sem passageiros;1 - sem passageiros
2108900;poção de pedras;0;0;1 - sem passageiros;1 - sem passageiros
2109007;porto franco;0;0;1 - sem passageiros;1 - sem passageiros
2109056;porto rico do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2109106;presidente dutra;0;0;1 - sem passageiros;1 - sem passageiros
2109205;presidente juscelino;0;0;1 - sem passageiros;1 - sem passageiros
2109239;presidente médici;0;0;1 - sem passageiros;1 - sem passageiros
2109270;presidente sarney;0;0;1 - sem passageiros;1 - sem passageiros
2109304;presidente vargas;0;0;1 - sem passageiros;1 - sem passageiros
2109403;primeira cruz;0;0;1 - sem passageiros;1 - sem passageiros
2109452;raposa;0;0;1 - sem passageiros;1 - sem passageiros
2109502;riachão;0;0;1 - sem passageiros;1 - sem passageiros
2109551;ribamar fiquene;0;0;1 - sem passageiros;1 - sem passageiros
2109601;rosário;0;0;1 - sem passageiros;1 - sem passageiros
2109700;sambaíba;0;0;1 - sem passageiros;1 - sem passageiros
2109759;santa filomena do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2109809;santa helena;0;0;1 - sem passageiros;1 - sem passageiros
2109908;santa inês;0;0;1 - sem passageiros;1 - sem passageiros
2110005;santa luzia;0;0;1 - sem passageiros;1 - sem passageiros
2110039;santa luzia do paruá;0;0;1 - sem passageiros;1 - sem passageiros
2110104;santa quitéria do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2110203;santa rita;0;0;1 - sem passageiros;1 - sem passageiros
2110237;santana do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2110278;santo amaro do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2110302;santo antônio dos lopes;0;0;1 - sem passageiros;1 - sem passageiros
2110401;são benedito do rio preto;0;0;1 - sem passageiros;1 - sem passageiros
2110500;são bento;0;0;1 - sem passageiros;1 - sem passageiros
2110609;são bernardo;0;0;1 - sem passageiros;1 - sem passageiros
2110658;são domingos do azeitão;0;0;1 - sem passageiros;1 - sem passageiros
2110708;são domingos do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2110807;são félix de balsas;0;0;1 - sem passageiros;1 - sem passageiros
2110856;são francisco do brejão;0;0;1 - sem passageiros;1 - sem passageiros
2110906;são francisco do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2111003;são joão batista;0;0;1 - sem passageiros;1 - sem passageiros
2111029;são joão do carú;0;0;1 - sem passageiros;1 - sem passageiros
2111052;são joão do paraíso;0;0;1 - sem passageiros;1 - sem passageiros
2111078;são joão do soter;0;0;1 - sem passageiros;1 - sem passageiros
2111102;são joão dos patos;0;0;1 - sem passageiros;1 - sem passageiros
2111201;são josé de ribamar;0;0;1 - sem passageiros;1 - sem passageiros
2111250;são josé dos basílios;0;0;1 - sem passageiros;1 - sem passageiros
2111300;são luís;819277;0;5 - de 100.001 até 1.000.000;1 - sem passageiros
2111409;são luís gonzaga do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2111508;são mateus do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2111532;são pedro da água branca;0;0;1 - sem passageiros;1 - sem passageiros
2111573;são pedro dos crentes;0;0;1 - sem passageiros;1 - sem passageiros
2111607;são raimundo das mangabeiras;0;0;1 - sem passageiros;1 - sem passageiros
2111631;são raimundo do doca bezerra;0;0;1 - sem passageiros;1 - sem passageiros
2111672;são roberto;0;0;1 - sem passageiros;1 - sem passageiros
2111706;são vicente ferrer;0;0;1 - sem passageiros;1 - sem passageiros
2111722;satubinha;0;0;1 - sem passageiros;1 - sem passageiros
2111748;senador alexandre costa;0;0;1 - sem passageiros;1 - sem passageiros
2111763;senador la rocque;0;0;1 - sem passageiros;1 - sem passageiros
2111789;serrano do maranhão;0;0;1 - sem passageiros;1 - sem passageiros
2111805;sítio novo;0;0;1 - sem passageiros;1 - sem passageiros
2111904;sucupira do norte;0;0;1 - sem passageiros;1 - sem passageiros
2111953;sucupira do riachão;0;0;1 - sem passageiros;1 - sem passageiros
2112001;tasso fragoso;0;0;1 - sem passageiros;1 - sem passageiros
2112100;timbiras;0;0;1 - sem passageiros;1 - sem passageiros
2112209;timon;0;0;1 - sem passageiros;1 - sem passageiros
2112233;trizidela do vale;0;0;1 - sem passageiros;1 - sem passageiros
2112274;tufilândia;0;0;1 - sem passageiros;1 - sem passageiros
2112308;tuntum;0;0;1 - sem passageiros;1 - sem passageiros
2112407;turiaçu;0;0;1 - sem passageiros;1 - sem passageiros
2112456;turilândia;0;0;1 - sem passageiros;1 - sem passageiros
2112506;tutóia;0;0;1 - sem passageiros;1 - sem passageiros
2112605;urbano santos;0;0;1 - sem passageiros;1 - sem passageiros
2112704;vargem grande;0;0;1 - sem passageiros;1 - sem passageiros
2112803;viana;0;0;1 - sem passageiros;1 - sem passageiros
2112852;vila nova dos martírios;0;0;1 - sem passageiros;1 - sem passageiros
2112902;vitória do mearim;0;0;1 - sem passageiros;1 - sem passageiros
2113009;vitorino freire;0;0;1 - sem passageiros;1 - sem passageiros
2114007;zé doca;0;0;1 - sem passageiros;1 - sem passageiros
2200053;acauã;0;0;1 - sem passageiros;1 - sem passageiros
2200103;agricolândia;0;0;1 - sem passageiros;1 - sem passageiros
2200202;água branca;0;0;1 - sem passageiros;1 - sem passageiros
2200251;alagoinha do piauí;0;0;1 - sem passageiros;1 - sem passageiros
2200277;alegrete do piauí;0;0;1 - sem passageiros;1 - sem passageiros
2200301;alto longá;0;0;1 - sem passageiros;1 - sem passageiros
